"vehicle_id","test_date","test_mileage","postcode_area","make","colour","cylinder_capacity"
796046042,2023-06-29,126933,"L","NISSAN","BLACK",1461
619933363,2023-05-10,126985,"GU","NISSAN","SILVER",1461
112942755,2023-10-02,126991,"S","VAUXHALL","GREY",1956
920651734,2023-06-23,127042,"RM","FORD","BLUE",1388
239065360,2023-07-21,127083,"DD","MERCEDES-BENZ","GREY",2987
820866969,2023-02-09,127110,"RG","VAUXHALL","WHITE",1598
1151652310,2023-07-22,127130,"ST","VAUXHALL","SILVER",1686
215908611,2023-10-18,127171,"NG","VOLVO","BLACK",1969
461966340,2023-01-11,127191,"SR","VOLKSWAGEN","BLUE",1400
585251080,2023-03-06,127504,"TQ","LAND ROVER","SILVER",2179
674838228,2023-08-17,127507,"LE","HYUNDAI","BLUE",2199
527824514,2023-01-11,127827,"NW","FORD","BLUE",1596
710827188,2023-09-09,127898,"BA","VAUXHALL","BLUE",1229
1466145336,2023-03-24,128079,"DG","CITROEN","BEIGE",1997
1358612756,2023-02-27,128127,"B","TOYOTA","RED",1995
1031839280,2023-03-15,128127,"B","VOLKSWAGEN","WHITE",1896
1327511927,2023-11-20,128131,"WS","MERCEDES-BENZ","WHITE",2143
1121871210,2023-03-23,128135,"TR","VOLKSWAGEN","BROWN",1968
766262118,2023-05-10,128143,"EH","TOYOTA","RED",1998
566486036,2023-06-14,128160,"RH","VAUXHALL","WHITE",1956
1105795320,2023-01-13,128268,"SK","MERCEDES-BENZ","RED",2298
896815216,2023-10-03,128419,"SG","NISSAN","BLACK",2488
1058962586,2023-05-31,128875,"NE","LAND ROVER","RED",2495
856656920,2023-09-05,129049,"G","AUDI","BLUE",1781
837531929,2023-10-14,129066,"LL","VOLKSWAGEN","SILVER",1968
1189460580,2023-02-16,129193,"M","VOLKSWAGEN","WHITE",1896
93100258,2023-12-04,129246,"CB","NISSAN","BLUE",1240
358951715,2023-11-13,129332,"CT","AUDI","GREY",1968
1283131297,2023-11-09,129426,"AB","VOLKSWAGEN","WHITE",1968
1110979904,2023-02-18,129640,"RH","TOYOTA","SILVER",1299
358697950,2023-09-18,129678,"IV","VOLKSWAGEN","BLACK",1968
1470372686,2023-09-20,129712,"IP","FORD","WHITE",1560
1118438063,2023-11-15,129826,"ME","VOLKSWAGEN","SILVER",1598
493863812,2023-05-12,129892,"CV","FORD","BLUE",1596
899886114,2023-01-13,130026,"NG","RENAULT","GREY",1149
840603855,2023-11-22,130234,"CF","HONDA","BLUE",1597
848360950,2023-10-03,130273,"KY","SUZUKI","WHITE",1328
662511260,2023-06-19,130369,"CT","RENAULT","WHITE",1998
1271447134,2023-09-27,130427,"WS","FORD","SILVER",1997
501989990,2023-11-02,130641,"IP","BMW","BLACK",2997
1432265552,2023-09-05,130758,"S","FORD","SILVER",1242
697521942,2023-12-22,130762,"SK","PEUGEOT","SILVER",1560
1269928266,2023-09-04,130850,"NG","MAZDA","SILVER",1598
1446854730,2023-10-11,130873,"PE","MERCEDES-BENZ","BLACK",2143
1314168705,2023-12-29,130881,"B","FIAT","WHITE",1248
632929241,2023-08-09,130946,"S","VOLKSWAGEN","YELLOW",1968
250951948,2023-03-30,131078,"SG","KIA","YELLOW",1086
1021443458,2023-10-18,131246,"NE","HYUNDAI","BLUE",1396
702625188,2023-03-22,131355,"CH","VOLVO","BLACK",2401
66555425,2023-07-17,131364,"S","MERCEDES-BENZ","WHITE",2143
654039468,2023-09-06,131529,"BH","PEUGEOT","BLUE",1587
1425432232,2023-03-16,131586,"NG","FORD","BLACK",1399
1442579334,2023-10-27,131600,"SS","TOYOTA","SILVER",2362
1296561829,2023-10-10,131618,"NN","KIA","BLACK",1582
1013529630,2023-02-21,131678,"PO","VOLVO","BLUE",1999
1422540522,2023-07-24,131747,"BH","VOLKSWAGEN","BLUE",1968
1330027112,2023-01-16,131867,"DE","RENAULT","RED",1149
24134767,2023-01-13,132004,"WF","SEAT","BLACK",1598
259873314,2023-01-25,132196,"HA","MERCEDES-BENZ","BLACK",1597
452581292,2023-01-04,132233,"IP","CITROEN","YELLOW",1560
664129824,2023-02-16,132496,"GL","VOLKSWAGEN","SILVER",1968
53437880,2023-11-28,132499,"EN","SAAB","YELLOW",1998
1042043282,2023-05-12,132732,"IP","NISSAN","GREY",1461
76894724,2023-05-30,132796,"LS","NISSAN","WHITE",1461
1131831198,2023-08-11,132878,"SA","FORD","BLUE",1753
811046810,2023-11-29,133240,"MK","FORD","BLACK",1399
583927000,2023-12-18,133288,"TF","HONDA","SILVER",1246
66455555,2023-03-20,133415,"WV","JAGUAR","GREY",2993
1252576972,2023-03-17,133467,"B","SEAT","BLACK",1896
1013609976,2023-08-31,133865,"B","HONDA","BLACK",1339
928430242,2023-07-24,133897,"NN","MERCEDES-BENZ","SILVER",2987
1466643933,2023-03-06,134037,"YO","TOYOTA","WHITE",2494
323731064,2023-03-28,134577,"BS","VOLKSWAGEN","BLACK",1896
1164673930,2023-09-07,134597,"WV","MERCEDES-BENZ","WHITE",2148
701525968,2023-04-20,134626,"CV","BMW","WHITE",2993
526867396,2023-10-11,134690,"IG","TOYOTA","SILVER",1497
994931294,2023-05-23,134744,"TN","VOLKSWAGEN","BEIGE",1984
1226136728,2023-03-13,134855,"LS","VAUXHALL","RED",1229
557497622,2023-09-30,135009,"M","TOYOTA","SILVER",1995
1440477144,2023-08-29,135025,"BD","TOYOTA","WHITE",1798
81725724,2023-11-27,135031,"OL","FORD","WHITE",2179
1198879189,2023-06-16,135045,"DE","TOYOTA","BLACK",1998
1425018079,2023-09-06,135069,"S","FORD","WHITE",2198
111861972,2023-01-19,135190,"NG","FORD","BLUE",1399
1464918390,2023-08-01,135249,"LA","PEUGEOT","BLACK",1560
16401162,2023-11-24,135437,"RG","SKODA","GREY",1968
245549020,2023-09-28,135448,"G","AUDI","BLACK",1968
554346342,2023-01-21,135613,"PO","VOLKSWAGEN","BLACK",1968
722694940,2023-04-03,135687,"CF","FORD","SILVER",1997
564429524,2023-04-24,135789,"PO","VOLVO","RED",1596
83848937,2023-03-30,135973,"CF","BMW","BLACK",1995
579636366,2023-05-02,136021,"BS","FORD","WHITE",2397
916050820,2023-12-11,136112,"HA","AUDI","BLACK",3197
797997754,2023-07-28,136215,"RM","VOLKSWAGEN","SILVER",1400
469709124,2023-01-13,136271,"RG","AUDI","BLACK",2698
825159072,2023-02-21,136297,"E","LEXUS","BLUE",1988
1427195541,2023-02-25,136319,"BN","PEUGEOT","WHITE",1560
261534415,2023-03-16,136370,"CF","JAGUAR","GREY",2179
993679388,2023-01-10,136486,"NN","VOLKSWAGEN","SILVER",1968
146550864,2023-12-08,136591,"M","FORD","SILVER",1997
1308164458,2023-06-23,136861,"SY","AUDI","RED",1968
807685836,2023-06-15,136962,"DE","HYUNDAI","GREY",1685
122855276,2023-01-03,137129,"EX","VOLKSWAGEN","SILVER",1781
881449448,2023-11-09,137277,"NP","BMW","BLACK",1995
1083942728,2023-04-05,137317,"NW","CITROEN","RED",1587
1210588529,2023-03-23,137368,"AB","MERCEDES-BENZ","WHITE",2143
755824556,2023-05-24,137432,"MK","FORD","BLUE",1388
464128680,2023-06-29,137530,"DN","FORD","SILVER",1999
1272146745,2023-02-16,137737,"UB","FIAT","WHITE",2287
963387884,2023-05-20,137745,"PA","FIAT","GREY",1368
208929474,2023-01-19,137820,"LE","VOLKSWAGEN","GREY",1968
922046452,2023-03-03,138096,"PO","BMW","WHITE",1995
63165422,2023-08-16,138378,"HX","MINI","BLUE",1598
246232864,2023-06-23,139202,"B","PEUGEOT","WHITE",1905
447742242,2023-12-11,139258,"IP","VOLVO","GREEN",2401
1175517726,2023-11-09,139367,"CF","VAUXHALL","WHITE",1870
1248047616,2023-02-10,139372,"CV","FORD","WHITE",2000
785373022,2023-05-11,139638,"G","MERCEDES-BENZ","SILVER",2987
1455037742,2023-01-12,139889,"TA","VOLKSWAGEN","BLUE",1400
1125529231,2023-12-14,140021,"NE","VAUXHALL","BLACK",1995
292367291,2023-02-21,140191,"SA","VAUXHALL","WHITE",1956
1471982368,2023-01-03,140287,"S","BMW","GREY",1995
778972452,2023-07-17,140621,"FK","PEUGEOT","SILVER",1997
1395408486,2023-03-14,140830,"NR","VOLKSWAGEN","BLUE",1968
1437139205,2023-10-05,140872,"CM","VOLKSWAGEN","WHITE",1968
1398914682,2023-10-26,140932,"WR","LAND ROVER","BLACK",3630
345067729,2023-12-18,141457,"SP","VAUXHALL","SILVER",1995
254032228,2023-09-06,141721,"N","VOLVO","TURQUOISE",2435
1398864342,2023-12-08,141800,"GL","MERCEDES-BENZ","WHITE",2148
1361130229,2023-12-21,142034,"PL","SKODA","WHITE",1598
827499912,2023-02-07,142052,"B","HONDA","GREY",1799
1133876728,2023-07-17,142157,"PE","FORD","BLACK",1753
1202631006,2023-11-28,142180,"B","LEXUS","BLUE",2231
600352710,2023-03-08,142315,"IV","PEUGEOT","GREY",1997
381985741,2023-04-08,142555,"UB","TOYOTA","BLACK",1798
701565768,2023-05-10,142615,"B","VOLKSWAGEN","GREY",1896
28123916,2023-11-28,142770,"TN","FIAT","WHITE",1242
1312181948,2023-05-09,142796,"NG","CHRYSLER","BLACK",2776
277827664,2023-04-14,142932,"CT","VOLVO","BLACK",2400
646939751,2023-01-03,143006,"GL","CITROEN","WHITE",2198
761897798,2023-06-27,143035,"LS","FORD","BLACK",1997
46298254,2023-10-13,143190,"SG","BMW","BLACK",1995
556787508,2023-06-14,143327,"M","HONDA","SILVER",1590
1203163496,2023-10-23,143481,"HP","VOLVO","SILVER",2400
27168188,2023-04-19,143688,"PE","FORD","WHITE",2499
783570246,2023-03-06,144120,"HA","VOLKSWAGEN","WHITE",1896
781684554,2023-06-23,144174,"DN","VAUXHALL","WHITE",1956
356569062,2023-12-05,144175,"PE","VOLKSWAGEN","BLACK",1968
442312522,2023-03-03,144394,"KT","MAZDA","BLUE",1560
1294600286,2023-06-08,144994,"SS","SEAT","BLACK",1896
553927324,2023-09-09,145440,"LS","TOYOTA","BLUE",1364
376137662,2023-08-04,145500,"DE","FORD","SILVER",1560
1371761754,2023-12-18,145898,"NG","RENAULT","SILVER",1998
1388704788,2023-10-21,145991,"LS","CITROEN","SILVER",1399
312860194,2023-11-15,146040,"DL","BMW","SILVER",2993
988471552,2023-06-02,146428,"N","NISSAN","BEIGE",1598
856539090,2023-10-31,146701,"GL","VAUXHALL","GREEN",1598
1162567874,2023-10-30,146717,"PH","VOLKSWAGEN","WHITE",1896
910324654,2023-07-03,146804,"SW","MERCEDES-BENZ","BLUE",1796
224737621,2023-07-05,146916,"E","RENAULT","WHITE",2298
746736062,2023-03-27,146919,"CO","LAND ROVER","BLACK",2179
1003685720,2023-03-27,147107,"CB","VOLKSWAGEN","BLUE",1968
645915780,2023-03-07,147703,"BD","VAUXHALL","WHITE",1248
660461480,2023-06-05,148318,"M","AUDI","GREY",1968
1460248828,2023-08-21,148328,"LE","VOLKSWAGEN","BLUE",1598
498674188,2023-09-06,148445,"LE","PEUGEOT","RED",1598
1154635022,2023-09-14,148470,"SK","HONDA","SILVER",1998
100018782,2023-08-31,148796,"NN","AUDI","BLACK",1595
107511428,2023-04-03,149056,"DH","BMW","BLUE",1995
1192960044,2023-12-08,149117,"CV","LEXUS","SILVER",2231
223575305,2023-05-15,149129,"SW","MERCEDES-BENZ","BLACK",2143
285622895,2023-10-19,149452,"WR","VOLKSWAGEN","WHITE",1968
186830248,2023-01-11,149528,"PO","MERCEDES-BENZ","WHITE",2151
1168167176,2023-10-26,149626,"TA","VAUXHALL","WHITE",1248
506960928,2023-09-15,149627,"ST","MERCEDES-BENZ","SILVER",1796
810177292,2023-10-04,149720,"SO","TOYOTA","SILVER",1762
327418736,2023-04-14,149906,"PR","BMW","WHITE",1995
996877150,2023-08-09,149970,"M","LAND ROVER","GREY",3630
537761178,2023-03-27,150177,"BN","VAUXHALL","WHITE",1995
115900622,2023-08-04,150430,"HP","FORD","SILVER",1753
398742926,2023-09-29,150608,"LE","NISSAN","SILVER",2184
880123124,2023-07-05,150718,"LN","VOLKSWAGEN","BLACK",1968
562187012,2023-12-28,150966,"E","HONDA","BLUE",2354
850832151,2023-05-24,151160,"SS","VAUXHALL","BLUE",1956
190841368,2023-01-13,151357,"EX","NISSAN","SILVER",1386
911878088,2023-10-07,151691,"CV","FORD","GREY",1596
818020257,2023-11-15,151987,"IP","FORD","SILVER",1596
213805356,2023-11-14,152002,"NN","VOLKSWAGEN","SILVER",1598
873658814,2023-12-19,152058,"SO","BMW","SILVER",2497
504293846,2023-10-03,152494,"KT","LAND ROVER","BLACK",1951
927794422,2023-03-28,152747,"OL","BMW","BLACK",2993
794708353,2023-05-11,152841,"FY","MERCEDES-BENZ","WHITE",2143
1079944284,2023-12-15,153128,"BS","VOLKSWAGEN","GREY",1968
260943064,2023-08-17,153195,"RG","FORD","RED",2198
1166369988,2023-03-17,153252,"HP","VOLKSWAGEN","WHITE",1896
914990596,2023-04-29,153499,"SA","FORD","BLUE",1753
187102762,2023-05-17,153507,"PO","AUDI","BLACK",1595
756429436,2023-08-21,153537,"KT","MERCEDES-BENZ","BLUE",2148
785597078,2023-10-30,153611,"M","VAUXHALL","SILVER",1229
890399596,2023-07-15,153637,"ME","PEUGEOT","GREY",1587
1305515488,2023-05-26,153637,"SL","VOLKSWAGEN","GREY",1984
1064815102,2023-01-19,153659,"CO","MERCEDES-BENZ","GREY",2148
1290280008,2023-09-08,154048,"KY","FIAT","WHITE",2800
1493835416,2023-09-15,154129,"LS","BMW","SILVER",1995
31080560,2023-07-25,154233,"LL","VAUXHALL","WHITE",1995
510077664,2023-07-24,154452,"DH","AUDI","WHITE",1968
964539747,2023-07-18,154505,"KT","MERCEDES-BENZ","BLUE",2143
681554023,2023-11-15,154566,"CA","TOYOTA","SILVER",2982
5065864,2023-11-02,154603,"SP","BMW","BLACK",3246
1403378228,2023-11-15,154611,"BN","BMW","BLUE",1995
1058286712,2023-07-03,154792,"NP","FORD","SILVER",1596
1486850828,2023-11-14,154922,"ZE","TOYOTA","RED",4164
806331505,2023-02-23,154947,"OL","CITROEN","WHITE",1560
323293225,2023-03-03,155323,"NR","MERCEDES-BENZ","WHITE",2143
626001364,2023-02-11,155479,"LE","FORD","GREY",1997
1498946668,2023-01-05,155717,"CW","TOYOTA","BLACK",1497
135624724,2023-03-30,155767,"SP","MERCEDES-BENZ","SILVER",4973
287192646,2023-11-30,156147,"CA","FORD","WHITE",2198
297607420,2023-01-12,156296,"L","JAGUAR","SILVER",2720
411771467,2023-05-25,156429,"BD","TOYOTA","GREY",1798
1472699468,2023-01-31,156544,"L","CITROEN","BLUE",1905
1065058414,2023-06-09,156829,"SP","TOYOTA","WHITE",2494
796596586,2023-11-11,156889,"TN","VAUXHALL","BLUE",1686
892274140,2023-08-17,156939,"BN","FORD","SILVER",1242
693822724,2023-07-24,156954,"PR","BMW","BLUE",1995
645459532,2023-01-18,157183,"DE","FORD","BLACK",2500
427658729,2023-07-03,157214,"WS","VAUXHALL","SILVER",1686
1149861674,2023-08-09,157242,"PR","JAGUAR","GREY",2967
534019524,2023-11-14,157258,"NR","FORD","BLACK",1753
1249505618,2023-09-29,157313,"PL","RENAULT","WHITE",1998
547079178,2023-10-12,157390,"AB","VOLKSWAGEN","BLACK",3189
71981402,2023-03-09,157815,"PL","VOLKSWAGEN","SILVER",1968
40136283,2023-04-21,157885,"BN","MERCEDES-BENZ","BLUE",2143
741349574,2023-11-14,158191,"KY","NISSAN","SILVER",1598
212166052,2023-08-03,158385,"RH","FORD","BLUE",1753
1205167322,2023-07-11,158427,"BA","VOLKSWAGEN","WHITE",1968
331535126,2023-02-07,158604,"RG","NISSAN","SILVER",2184
1334492540,2023-10-16,158682,"TR","FORD","BLACK",1997
327871973,2023-02-08,158840,"ME","VOLKSWAGEN","BROWN",1968
389319569,2023-12-23,159000,"N","PORSCHE","GREY",2967
326812285,2023-09-26,159124,"TQ","MERCEDES-BENZ","BLUE",2143
1457860514,2023-01-25,159507,"SY","TOYOTA","WHITE",2000
496404501,2023-12-15,159770,"PL","MERCEDES-BENZ","WHITE",2143
45000886,2023-08-08,160052,"BB","FORD","BLUE",1560
505159846,2023-01-13,160061,"NE","VOLKSWAGEN","WHITE",1968
303373046,2023-07-06,160366,"WA","KIA","BLACK",2902
1177936842,2023-04-13,160800,"AL","LAND ROVER","BLACK",2179
34270888,2023-01-27,161659,"IP","AUDI","BLUE",1968
1197811929,2023-11-03,161771,"CM","VOLKSWAGEN","GREY",1598
474642824,2023-11-13,162043,"HU","VAUXHALL","WHITE",1248
1175162311,2023-02-17,162136,"BB","BMW","GREY",1995
1048618096,2023-10-16,162194,"CT","MINI","WHITE",1560
213180214,2023-03-29,162300,"SO","AUDI","GREY",2967
1142775718,2023-10-31,162320,"L","LDV","WHITE",2499
1295278664,2023-12-18,162390,"UB","VOLKSWAGEN","BLUE",1198
891557590,2023-02-21,162748,"LS","VAUXHALL","BLUE",1248
740395026,2023-05-18,163129,"BH","FORD","WHITE",1560
453012290,2023-09-21,163177,"OX","FORD","SILVER",1997
43550970,2023-08-03,163238,"PE","FORD","GREY",1798
1259397378,2023-05-17,163283,"HA","TOYOTA","BLUE",1497
299569441,2023-04-27,163285,"HX","PEUGEOT","WHITE",1997
1118723708,2023-02-24,163510,"B","VAUXHALL","BLACK",1910
8643734,2023-01-04,163876,"BN","FORD","WHITE",2397
1361935428,2023-09-23,164218,"PO","VOLKSWAGEN","BLACK",1968
108313876,2023-06-01,164388,"CO","VAUXHALL","BLACK",1910
401068528,2023-03-07,164561,"CF","VOLVO","GOLD",2435
381180853,2023-08-19,165000,"GU","NISSAN","GREY",1496
375396999,2023-09-25,165046,"DA","RENAULT","WHITE",2298
1121391044,2023-01-06,165172,"TQ","PEUGEOT","WHITE",1997
858949584,2023-05-22,165312,"NE","CITROEN","RED",998
1275543682,2023-05-30,165377,"MK","FORD","ORANGE",1997
1395628350,2023-03-02,165510,"CF","FORD","BLACK",1560
712504888,2023-10-02,165716,"LU","MITSUBISHI","SILVER",1968
768765996,2023-01-17,165772,"SN","AUDI","WHITE",1595
708838542,2023-03-18,165824,"IG","TOYOTA","GREY",1797
790113686,2023-06-27,166303,"NG","VOLKSWAGEN","BROWN",2000
1056195815,2023-10-28,166461,"DA","VAUXHALL","SILVER",1956
1083849634,2023-05-24,166576,"IG","MERCEDES-BENZ","BLACK",2987
1020044700,2023-11-06,166758,"CF","BMW","BLACK",1995
1044088559,2023-10-26,166941,"BB","TOYOTA","GREY",2231
80724086,2023-08-14,167157,"M","TOYOTA","BLACK",1798
1326422240,2023-03-08,167592,"LL","LAND ROVER","BLACK",2495
1217442676,2023-07-04,167667,"YO","AUDI","GREY",1968
266655592,2023-09-09,168505,"LS","PEUGEOT","BLACK",998
279559606,2023-03-30,169065,"SN","FORD","WHITE",1753
689780418,2023-07-11,169207,"SO","VOLKSWAGEN","GREEN",2460
560253354,2023-07-19,169343,"MK","MINI","SILVER",1560
93611299,2023-02-10,169923,"DN","VOLVO","BLUE",1560
735452458,2023-12-19,170096,"SG","CITROEN","BEIGE",1587
682191182,2023-01-14,170174,"HP","NISSAN","SILVER",1995
1451440384,2023-06-21,170899,"SS","RENAULT","SILVER",1870
1308813844,2023-08-10,170964,"DT","VOLKSWAGEN","BLUE",1896
1186086554,2023-12-11,171425,"UB","MERCEDES-BENZ","BLUE",3199
190943214,2023-02-23,171548,"CO","VAUXHALL","SILVER",1598
118774256,2023-03-30,171560,"ME","MERCEDES-BENZ","SILVER",2685
1311040242,2023-11-07,171609,"HP","BMW","SILVER",2494
1344096620,2023-08-17,171889,"CF","FORD","BLACK",1399
414024982,2023-09-04,172198,"DE","RENAULT","WHITE",2463
1007469375,2023-05-10,172235,"B","VOLKSWAGEN","WHITE",1598
781655496,2023-09-27,172651,"CM","FORD","BLACK",1997
207346454,2023-12-02,173863,"LU","VAUXHALL","WHITE",1995
291174766,2023-03-20,174074,"WS","FORD","WHITE",1753
804713339,2023-06-02,174361,"PO","PEUGEOT","SILVER",1560
175765350,2023-10-12,174627,"PL","FORD","SILVER",1997
442670312,2023-09-26,174760,"SO","TOYOTA","WHITE",2446
895772750,2023-01-10,175066,"TA","VOLKSWAGEN","BLACK",1400
458882238,2023-03-13,175123,"NN","VAUXHALL","WHITE",1248
704615716,2023-01-09,175291,"MK","AUDI","WHITE",1896
429349850,2023-02-18,175405,"NW","VOLKSWAGEN","BLUE",1896
1164785462,2023-07-27,175417,"NP","SKODA","BLACK",1968
365184766,2023-12-08,175470,"ME","MERCEDES-BENZ","BLACK",1796
313767073,2023-06-28,175684,"WA","FORD","SILVER",1560
1151164514,2023-05-20,175928,"PE","BMW","BLUE",2993
211068164,2023-07-27,176160,"TN","VOLVO","BLACK",2435
57205652,2023-11-02,176417,"PE","VOLKSWAGEN","SILVER",1896
198645242,2023-01-09,176746,"KA","VOLKSWAGEN","WHITE",1968
736570073,2023-09-23,176913,"MK","CITROEN","BLACK",1560
826353689,2023-03-21,177145,"OX","FORD","SILVER",2198
1104864762,2023-05-02,177254,"YO","LAND ROVER","BLACK",2720
1112273102,2023-03-01,177600,"DH","VOLVO","BRONZE",2400
324743908,2023-03-29,177695,"NR","VAUXHALL","BLACK",1248
438356448,2023-01-19,178633,"TN","VOLVO","BLACK",2400
924550880,2023-12-19,179295,"ME","FORD","RED",1753
84696528,2023-09-25,179319,"HR","FORD","BLUE",2402
58506169,2023-10-18,179592,"CR","LONDON TAXIS INT","BLACK",2776
786634839,2023-10-11,179984,"NN","BMW","WHITE",1598
435410684,2023-09-02,180289,"DA","VAUXHALL","SILVER",1870
493508534,2023-11-25,180399,"HR","VOLKSWAGEN","WHITE",1896
1016973730,2023-11-16,181498,"CF","HONDA","RED",1998
1353863948,2023-04-17,181646,"SY","VAUXHALL","WHITE",1870
226103846,2023-10-20,182239,"DE","FORD","BLUE",1753
862139984,2023-11-07,182377,"RH","HYUNDAI","SILVER",1248
1312526686,2023-07-29,182385,"GL","HONDA","BLACK",2204
450683583,2023-09-25,182878,"OX","MERCEDES-BENZ","SILVER",2143
971479561,2023-03-06,183075,"LL","MERCEDES-BENZ","WHITE",2143
614458500,2023-04-26,183320,"LE","VOLKSWAGEN","GREY",1896
1193612970,2023-05-02,184010,"GL","VOLKSWAGEN","WHITE",2459
989754796,2023-10-09,184233,"CH","FORD","GREY",1997
1284102632,2023-03-02,184370,"SE","HONDA","BLACK",1998
1049980202,2023-02-24,184470,"LS","SKODA","SILVER",1896
842652990,2023-09-25,184604,"NN","FORD","BLACK",1596
851069432,2023-01-19,185266,"HP","BMW","SILVER",1995
1422533956,2023-10-17,185507,"IP","VAUXHALL","SILVER",1598
1190056448,2023-06-08,185585,"LA","FORD","WHITE",2402
1153103920,2023-03-27,186572,"TN","VOLKSWAGEN","BLACK",1896
496621426,2023-08-19,187660,"OX","HONDA","BLACK",1590
598114317,2023-09-06,187864,"PR","IVECO","WHITE",2998
1191278768,2023-01-30,188276,"M","AUDI","GREY",2698
328737502,2023-02-27,189388,"NW","MERCEDES-BENZ","SILVER",2987
378979422,2023-11-17,189512,"G","VOLKSWAGEN","RED",2100
176757396,2023-03-17,189607,"PH","BMW","BLACK",4799
1105883086,2023-02-09,189786,"LU","VAUXHALL","SILVER",1870
423493497,2023-06-01,189804,"CV","MERCEDES-BENZ","GREY",2143
849653272,2023-09-01,190113,"SS","MERCEDES-BENZ","GREY",2987
554736910,2023-10-23,190145,"SO","VOLKSWAGEN","SILVER",1896
795212726,2023-12-12,190363,"IV","LAND ROVER","BLUE",2495
586348744,2023-02-21,190751,"FK","VOLKSWAGEN","WHITE",1896
1354472716,2023-01-18,192146,"PE","FORD","BLACK",1997
1191700139,2023-10-03,192149,"BA","VOLKSWAGEN","WHITE",1968
1212415317,2023-05-23,192331,"GL","AUDI","BLACK",1968
262018432,2023-08-28,192483,"EH","RENAULT","WHITE",1995
1464048430,2023-05-17,193514,"M","VOLVO","BLUE",2401
816528521,2023-08-31,193961,"SS","MERCEDES-BENZ","MULTI-COLOUR",2143
844315278,2023-10-16,194406,"SW","HYUNDAI","BLACK",1396
691645559,2023-04-07,194432,"EH","RENAULT","RED",1461
388310098,2023-11-20,195687,"G","AUDI","BLACK",2967
1447631357,2023-11-25,196490,"RM","BMW","BLACK",1995
1371779678,2023-04-20,196680,"BS","MERCEDES-BENZ","BLUE",2962
66078690,2023-10-05,196699,"B","HONDA","GREY",1799
1098253355,2023-08-24,196783,"WS","PEUGEOT","WHITE",1560
718893774,2023-05-15,197429,"LL","HONDA","BLUE",1998
1485321348,2023-10-12,197960,"LA","VOLKSWAGEN","BLUE",1896
763264682,2023-01-17,200339,"IP","VAUXHALL","BLUE",1870
865609044,2023-10-09,201441,"OL","TOYOTA","BLACK",2231
764200199,2023-11-10,201662,"LL","TOYOTA","WHITE",1998
851667790,2023-11-23,201728,"S","VOLKSWAGEN","SILVER",1896
588013117,2023-11-13,202091,"CF","VAUXHALL","WHITE",1248
1044778686,2023-04-14,202245,"PL","VOLKSWAGEN","YELLOW",2461
1319786792,2023-07-22,203631,"CW","FORD","SILVER",2198
1392392286,2023-04-25,204003,"BD","ISUZU","BLACK",2999
828678567,2023-04-28,204196,"NG","VAUXHALL","SILVER",1598
606341834,2023-02-13,204661,"CM","VAUXHALL","SILVER",1686
802893348,2023-04-14,205666,"DA","FORD","WHITE",2402
1206044108,2023-02-10,205726,"SW","FORD","WHITE",2402
861983266,2023-08-01,205950,"DE","LAND ROVER","SILVER",1951
174816716,2023-03-20,206029,"DA","AUDI","BLACK",1871
246063760,2023-12-21,206671,"SL","LAND ROVER","BLACK",2720
1405278934,2023-02-20,209340,"FY","LEXUS","BLACK",3456
1298474226,2023-01-23,209544,"BS","VOLKSWAGEN","RED",1984
28074126,2023-12-05,209782,"BB","PEUGEOT","SILVER",1560
1337106459,2023-04-27,210322,"WF","FIAT","WHITE",2287
195300896,2023-09-19,211045,"NG","VOLKSWAGEN","GREEN",2461
892752706,2023-01-30,211103,"S","NISSAN","SILVER",2184
847154244,2023-04-19,212400,"S","FORD","WHITE",1753
403750016,2023-03-02,212449,"NN","AUDI","BLUE",1968
194053326,2023-07-19,213761,"NN","LAND ROVER","GREEN",2495
843416782,2023-10-25,213911,"OL","RENAULT","WHITE",2463
561429670,2023-09-30,214199,"NN","VAUXHALL","WHITE",2464
1101058290,2023-07-26,214885,"KY","AUDI","BLACK",1968
375945016,2023-01-20,215743,"IP","BMW","SILVER",2993
1335238922,2023-12-21,221238,"CV","AUDI","BLUE",1896
821628857,2023-03-17,223139,"LS","VOLKSWAGEN","WHITE",1968
681787366,2023-05-02,225604,"E","LONDON TAXIS INT","BLACK",2486
544899682,2023-05-26,225614,"NR","RENAULT","BLUE",2463
14888766,2023-12-18,228759,"PE","VOLKSWAGEN","BLACK",1896
434830272,2023-09-05,229200,"ME","VOLKSWAGEN","BLUE",2461
766604670,2023-04-28,230210,"PL","VOLKSWAGEN","BLUE",1598
387541550,2023-03-29,230845,"LE","SAAB","BLACK",1985
753854833,2023-12-22,231170,"S","VAUXHALL","BLACK",1956
108759056,2023-02-10,235400,"SY","VOLKSWAGEN","GREEN",2459
296170990,2023-04-01,237446,"RH","VOLKSWAGEN","BLACK",1968
370454836,2023-04-19,237776,"B","MERCEDES-BENZ","BLACK",2149
115600882,2023-08-31,238478,"BH","BMW","SILVER",1995
1109412860,2023-11-18,239058,"TQ","VOLKSWAGEN","WHITE",2461
415627606,2023-10-20,241507,"ME","VOLKSWAGEN","BLUE",2461
1269144596,2023-04-13,245626,"LE","PEUGEOT","WHITE",1397
61132922,2023-02-27,250752,"NN","VOLKSWAGEN","BLACK",1896
1414312795,2023-03-30,251042,"TN","MERCEDES-BENZ","WHITE",2143
